"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","A","Y","prop_score"
"1175",31,"C",5,16,66,111,0,0,0,0,0,0,2,0,1,0,0,6,55,10,"L",1,57,"E",14,70,125,32,11,2,3,0,2,78,31,410,55,1,9,9,3,0,9,56,11,0,0,0,0,0,0,0,0,0,0,0,46,39,0,3853.51389196145,0.498620249121839
"1176",41,"C",1,6,66,138,0,0,0,0,0,0,0,0,1,0,0,12,55,10,"J",1,57,"E",13,72,158,42,12,0,0,0,0,78,34,460,65,1,9,9,2,0,9,66,20,0,0,0,0,0,0,0,0,0,0,0,47,40,0,3034.99575414655,0.864832625167086
"1177",23,"C",30,5,61,122,0,0,0,0,0,1,0,0,0,0,0,16,85,5,"J",1,60,"E",11,80,151,26,11,0,0,0,0,83,33,520,54,1,8,9,0,3,3,63,18,0,0,0,0,0,0,0,0,0,0,0,49,40,1,2535.59127674062,0.846661991589772
"1178",34,"C",0,0,66,132,0,0,0,0,0,0,3,0,0,0,1,10,55,5,"F",1,57,"E",13,80,153,28,10,0,0,0,0,83,29,500,64,0,9,9,1,1,3,44,14,0,0,0,0,0,0,0,0,0,0,0,45,42,0,1324.51842950208,0.632617375192525
"1179",35,"C",0,0,65,136,0,0,0,0,0,0,5,0,0,0,0,9,45,10,"F",1,53,"E",13,80,155,29,10,0,0,0,0,86,34,510,72,0,8,9,3,0,3,48,14,6,0,0,0,0,0,0,0,0,0,1,46,39,1,3352.33022834763,0.83844742729857
"1180",39,"C",0,0,66,146,0,0,0,0,0,0,4,0,0,1,0,9,85,13,"F",1,53,"E",13,80,163,32,8,0,0,0,0,76,29,390,58,1,9,9,2,0,2,41,13,0,0,0,0,0,0,2,0,0,0,1,45,39,0,3851.08455705924,0.353252724735412
"1181",23,"C",20,4,68,165,0,1,0,0,0,0,0,0,0,1,0,12,45,8,"J",1,50,"E",12,80,170,27,10,0,0,0,0,80,35,435,56,0,6,9,3,0,4,51,16,0,0,0,0,0,0,0,0,0,0,0,46,41,0,2152.72708137882,0.144073797695472
"1182",33,"C",20,15,67,215,0,0,0,0,0,1,0,0,1,0,0,12,55,15,"J",1,67,"E",16,86,229,32,12,0,0,0,0,86,37,570,83,1,1,8,2,0,10,64,18,0,0,0,2,0,0,0,0,0,0,0,46,40,0,3035.79019214933,0.512650951193099
"1183",22,"C",0,1,65,130,0,0,0,0,0,0,2,0,0,0,1,12,105,8,"J",1,83,"E",13,80,159,27,12,1,0,0,0,80,34,350,60,1,2,9,3,0,3,57,16,0,0,0,1,0,0,0,0,0,0,2,44,39,0,3852.51205126985,0.883652295237635
"1184",27,"C",0,1,64,140,2,0,0,0,0,0,4,0,1,0,0,12,105,8,"J",1,83,"E",13,62,163,31,12,1,0,0,0,76,27,360,33,1,8,9,2,0,6,40,13,0,0,0,2,0,0,0,0,0,0,4,48,39,0,3851.26027478391,0.28908945966647
"1185",17,"C",5,2,68,145,0,0,0,0,2,0,0,0,0,0,1,9,55,10,"I",1,73,"B",14,80,201,21,12,0,0,0,0,85,37,560,77,0,7,9,2,0,5,68,19,0,0,0,0,0,0,0,0,0,0,0,47,42,1,824.773916660152,0.922154874309012
"1187",26,"C",0,6,64,120,0,0,1,0,0,0,0,0,2,0,1,18,65,10,"L",1,90,"E",12,80,137,23,17,0,0,0,0,80,32,460,34,0,3,9,0,2,3,54,16,0,0,0,1,0,0,0,0,0,0,1,43,41,1,1652.82535378651,0.878212471279273
"1188",29,"C",0,6,63,119,0,0,0,0,0,0,0,0,1,0,0,18,35,15,"L",1,77,"E",12,78,132,26,17,0,0,0,0,82,34,500,49,0,9,9,2,0,4,53,16,0,0,0,0,0,0,0,0,0,0,0,44,41,0,2151.46748757635,0.77017395778615
"1189",26,"C",0,0,68,133,0,0,0,1,0,0,1,0,1,0,1,16,35,7,"P",1,77,"E",11,70,153,26,17,0,0,0,0,81,29,460,55,0,9,9,0,3,4,48,14,0,0,0,0,0,0,0,0,0,0,0,44,41,1,1653.31278955843,0.62106404022587
"1190",25,"C",40,8,66,190,0,1,0,0,0,1,0,0,0,0,0,12,45,10,"J",1,53,"E",11,68,192,28,8,0,0,0,0,82,28,500,51,0,9,9,3,0,7,65,18,0,0,0,0,0,0,0,0,0,0,0,45,40,1,2535.64729505221,0.371623179253903
"1191",36,"C",20,18,64,172,0,0,0,0,0,2,0,0,0,0,0,9,35,12,"J",1,30,"E",12,70,187,36,11,0,0,0,0,84,27,400,51,1,4,8,2,0,3,62,18,0,0,0,1,0,0,0,0,0,0,0,48,40,0,3036.34438952955,0.0519482226346144
"1192",18,"C",35,3,65,130,0,0,0,0,0,0,0,0,1,0,1,12,45,7,"J",1,77,"E",12,70,147,26,12,0,0,0,0,76,29,480,78,0,9,9,0,2,11,53,14,0,0,0,0,0,0,0,0,0,0,0,46,37,1,4490.11844685772,0.8428781731993
"1193",31,"C",0,0,64,140,0,0,0,0,0,0,0,0,1,0,1,12,75,5,"J",1,70,"E",10,68,155,29,12,0,0,0,0,83,35,350,70,1,9,10,3,0,6,57,16,0,0,0,0,0,0,0,0,0,0,0,46,41,1,1651.24112202862,0.789400319303193
"1194",28,"C",10,15,69,139,1,0,0,0,0,0,1,2,1,0,0,10,75,12,"J",1,53,"E",12,58,151,30,8,1,1,0,0,77,37,590,74,0,8,9,2,0,3,71,20,0,0,0,0,0,0,0,0,0,0,0,46,41,1,1652.21547608581,0.998653957645526
"1195",21,"C",30,7,66,119,0,0,0,0,0,0,0,0,0,0,0,9,45,10,"J",1,50,"E",13,70,148,25,10,0,0,0,0,82,29,445,48,1,8,9,2,0,0,66,22,0,0,0,0,0,0,0,0,0,0,0,46,40,0,3035.21002064699,0.343752490920295
"1196",21,"C",20,5,66,137,0,0,0,0,0,0,0,0,0,0,1,12,65,7,"J",1,57,"E",13,80,174,25,11,0,0,0,0,83,39,430,74,0,9,9,2,0,9,65,18,0,0,0,0,0,0,0,0,0,0,0,46,41,0,2153.17399929796,0.734011897385145
"1197",15,"C",0,0,64,137,0,0,0,0,0,1,0,0,0,0,0,8,55,10,"G",1,87,"E",12,72,160,22,13,0,0,0,0,76,30,490,44,1,9,9,0,2,9,68,20,0,0,0,0,0,0,0,0,0,0,0,44,42,1,823.64644173028,0.812274592735529
"1198",21,"C",0,0,64,148,0,0,1,0,0,0,1,0,0,0,1,12,65,7,"J",1,60,"E",12,70,172,22,10,0,0,0,0,80,33,500,59,1,9,9,2,0,5,57,15,0,0,0,0,0,0,0,0,0,0,0,49,44,1,-281.955280375001,0.685513219912851
"1199",27,"C",0,10,67,150,0,1,0,0,0,0,0,0,0,0,0,12,75,7,"J",1,73,"E",13,80,168,35,12,0,0,0,0,81,28,620,57,1,9,9,2,0,2,52,15,0,0,0,0,0,0,0,1,0,0,0,45,39,1,3352.51362061996,0.953790086300792
"1200",37,"C",40,12,63,139,0,0,0,1,0,0,0,0,1,0,0,12,55,12,"J",1,43,"E",13,76,150,40,11,0,0,0,0,83,36,575,60,0,6,8,2,0,3,72,22,0,0,0,1,0,0,0,0,0,0,0,43,40,1,2535.11898804912,0.902226971739978
"1201",35,"C",10,18,65,153,0,0,0,0,0,1,0,0,0,0,0,12,65,18,"J",1,80,"E",11,80,180,35,12,0,0,1,0,80,37,680,84,0,9,8,3,0,2,53,14,0,0,0,0,0,0,0,0,0,0,0,45,40,1,2535.57886416776,0.988931143240818
"1202",27,"C",0,0,66,125,0,0,0,1,0,0,0,0,1,0,0,16,15,10,"J",1,50,"E",13,70,147,41,17,0,1,0,0,79,33,560,59,1,9,9,0,3,5,57,16,0,0,0,0,0,0,0,0,0,0,0,46,39,1,3352.20436602558,0.8123459831678
"1203",18,"C",0,4,63,126,0,0,0,0,0,1,0,0,1,0,0,9,25,10,"J",1,27,"E",12,60,158,18,10,0,0,0,0,86,33,390,83,1,9,9,0,2,3,58,16,0,0,0,0,0,0,0,0,0,0,0,46,40,1,2534.69886397067,0.51975074884638
"1204",22,"C",12,5,63,135,0,0,0,0,0,1,0,0,0,0,0,12,55,10,"J",1,70,"E",15,60,153,23,14,0,0,0,0,82,36,500,62,1,8,9,0,3,4,50,14,0,0,0,0,0,0,0,0,0,0,0,44,40,0,3034.99857644852,0.740910426731613
"1205",41,"C",0,0,68,242,0,0,0,0,0,0,0,0,0,0,0,12,55,5,"J",1,57,"E",14,72,235,56,10,0,0,0,0,80,37,650,73,0,9,9,0,3,2,48,15,0,0,0,0,0,0,0,0,0,0,0,46,47,1,-1365.27158317655,0.736141773480164
"1206",20,"C",5,3,63,112,0,0,0,0,0,0,1,0,0,0,1,10,55,10,"J",1,53,"E",12,80,136,24,10,0,1,0,0,79,36,350,66,1,9,9,3,0,7,62,21,0,0,0,0,0,0,0,0,0,0,0,45,40,1,2535.63248799145,0.582754010435455
"1207",34,"C",0,0,67,210,0,0,0,0,0,2,0,0,0,0,0,5,55,7,"F",1,40,"E",18,78,225,35,5,1,0,0,0,86,35,400,98,0,8,8,3,0,7,65,18,0,0,0,0,0,0,0,0,0,0,0,44,41,0,2153.54021638781,0.205332541193761
"1208",40,"C",0,0,66,145,3,0,0,0,0,0,1,0,2,1,0,12,55,10,"J",1,67,"E",13,90,146,45,12,0,1,0,0,80,33,370,77,0,7,9,2,0,9,58,16,0,0,0,0,0,0,0,0,0,0,0,44,38,1,4003.83029523637,0.706619498190532
"1209",25,"C",0,0,66,155,0,0,0,0,0,1,0,0,0,0,0,12,85,12,"I",1,87,"B",13,70,189,27,12,0,0,0,0,83,38,400,65,1,9,9,2,0,4,49,14,0,0,0,0,0,0,0,0,0,0,0,47,40,0,3035.94966210448,0.574092730374939
"1210",24,"C",50,9,62,123,0,0,0,0,0,0,1,0,0,0,1,12,15,10,"J",1,63,"E",14,80,137,24,16,0,0,0,0,85,35,465,55,1,8,10,2,0,1,57,18,0,0,0,0,0,0,0,0,0,0,0,45,40,0,3035.70331520907,0.523123290153097
"1211",20,"C",5,6,62,118,0,0,0,0,1,0,2,0,1,0,0,8,55,13,"J",1,57,"B",12,60,140,24,11,0,0,0,0,83,28,330,61,0,8,9,2,0,3,68,20,0,0,0,0,0,0,0,0,0,0,0,43,40,1,2535.14008635155,0.518863982217426
"1212",32,"C",20,14,62,154,0,0,0,0,0,0,1,0,0,0,1,10,75,10,"J",1,63,"E",12,66,175,37,12,0,1,0,0,84,40,420,67,0,9,9,2,0,3,60,18,0,0,0,0,0,0,0,0,0,0,0,45,38,0,4504.58320917374,0.44867066263016
"1213",20,"C",0,0,65,140,0,0,0,3,0,1,0,0,1,0,0,12,45,15,"J",1,60,"E",10,78,159,26,12,0,0,0,0,80,25,400,58,1,4,9,3,0,16,49,14,0,0,0,1,1,0,0,0,0,0,2,45,44,1,-369.894897360588,0.290904382816098
"1214",21,"C",0,0,65,143,0,0,0,2,0,1,0,0,0,0,0,12,45,20,"J",1,67,"E",10,80,160,27,12,0,0,0,0,88,30,460,52,0,9,9,2,0,8,62,20,0,0,0,0,0,0,0,0,0,0,0,44,43,1,173.810397689213,0.620718372772665
"1215",32,"C",0,0,62,128,0,0,0,0,0,1,2,0,0,0,0,12,55,10,"J",1,57,"E",13,65,145,34,11,0,0,0,0,87,35,550,70,0,9,9,4,0,4,55,15,0,0,0,0,0,0,0,0,0,0,0,45,41,1,1651.74850734199,0.979560945598207
"1216",33,"C",0,0,62,129,1,0,0,0,0,0,2,0,2,0,0,12,75,10,"J",1,63,"E",13,60,148,35,10,0,0,0,0,79,34,475,70,1,9,9,3,0,4,51,16,0,0,0,0,0,0,0,0,0,0,0,47,40,1,2535.58396037633,0.962504777933459
"1217",20,"C",20,7,64,145,0,0,0,0,0,0,0,0,0,0,0,10,35,5,"J",1,43,"E",12,80,164,22,10,0,0,0,0,80,40,400,86,0,5,9,3,0,3,72,20,1,0,0,0,0,0,0,0,0,0,0,44,40,1,2535.80093668646,0.52756841872951
"1218",19,"C",20,3,66,170,0,0,0,0,0,1,0,0,0,0,0,9,5,8,"J",1,17,"E",13,70,185,22,8,0,0,0,0,80,34,350,56,0,8,9,3,0,6,65,19,0,0,0,0,0,0,0,0,0,0,0,43,37,0,4991.64405032479,0.0393992889321834
"1219",20,"C",15,5,66,170,0,0,0,0,0,1,1,1,0,1,0,9,35,10,"J",1,40,"E",12,80,186,23,8,0,0,0,0,75,34,450,65,0,8,9,2,0,8,65,18,0,0,0,0,0,0,0,0,0,0,0,44,37,0,4990.88049261162,0.37775170059025
"1220",31,"C",20,13,62,123,0,0,0,0,0,0,1,0,0,0,0,12,35,10,"L",1,47,"E",11,60,133,36,10,0,0,0,0,77,30,440,33,0,7,9,2,0,6,50,14,0,0,0,0,0,0,0,0,0,0,0,47,36,0,5394.57957314191,0.138504376710031
"1221",38,"C",0,0,64,160,0,0,0,0,0,1,1,0,0,0,0,12,45,10,"L",1,40,"E",13,70,176,50,8,0,2,0,0,80,29,540,79,1,9,9,3,0,10,50,15,0,0,0,0,0,0,0,0,0,0,0,47,37,1,4491.02660684805,0.817618694497491
"1222",24,"C",30,9,61,92,0,0,0,0,0,0,0,1,1,0,0,11,55,8,"J",1,67,"E",14,68,111,24,12,0,0,0,0,79,34,480,64,0,9,9,2,0,0,66,20,0,0,0,0,0,0,0,0,0,0,0,45,41,1,1652.45579021036,0.938520783810219
"1223",31,"C",20,12,66,124,0,0,0,1,0,0,1,0,0,0,1,14,55,10,"I",1,87,"E",12,82,139,30,17,0,0,0,0,78,34,420,52,1,8,9,3,0,10,58,16,0,0,0,0,0,0,0,0,0,0,0,46,36,0,5394.19586704454,0.598051044820185
"1224",24,"C",20,7,66,140,0,0,0,0,0,1,0,0,0,0,0,12,65,13,"J",1,67,"E",11,70,152,25,12,0,0,0,0,84,35,510,58,0,7,9,2,0,11,59,16,0,0,0,0,0,0,0,0,0,0,0,44,41,1,1651.68388397962,0.722386587299203
"1225",43,"C",20,24,68,135,0,0,0,0,0,3,0,0,0,0,1,16,85,12,"B",1,87,"B",12,80,144,45,16,0,0,0,0,85,41,300,65,1,9,9,0,3,5,50,16,0,0,0,0,0,0,0,0,0,0,0,45,39,0,3852.15218351419,0.314655517302949
"1226",20,"C",0,0,62,121,0,0,0,0,0,0,0,0,0,0,1,13,75,10,"J",1,70,"E",11,80,140,20,12,0,0,0,0,81,29,390,46,0,9,9,0,2,7,55,15,0,0,0,0,0,0,0,0,0,0,0,45,40,1,2535.20736014911,0.571088520687881
"1227",21,"C",0,0,62,122,0,4,1,0,0,0,0,0,0,0,0,13,45,8,"J",1,60,"E",11,70,155,21,12,1,0,0,0,74,32,370,47,1,9,9,3,0,4,55,17,1,0,1,0,0,0,0,0,0,0,1,47,41,0,2151.76897370062,0.260105525218732
"1228",22,"C",0,0,62,120,0,3,0,0,0,0,0,0,0,0,0,12,55,12,"J",1,63,"E",11,76,153,22,12,1,0,0,0,79,35,565,45,1,8,9,3,0,2,45,13,0,0,0,0,0,0,0,0,0,0,0,47,40,0,3036.58457530641,0.708448270445116
"1229",36,"C",20,20,63,150,0,0,1,0,0,0,1,0,0,0,0,9,45,14,"J",1,70,"E",16,68,156,37,12,0,0,0,0,83,33,580,69,0,6,8,2,1,6,74,20,0,0,0,0,0,0,0,0,0,0,0,44,40,1,2535.72134273022,0.92788657526016
"1230",38,"C",40,22,62,139,0,0,0,0,0,0,0,0,0,1,0,10,55,16,"J",1,73,"E",12,70,157,38,12,0,0,0,0,80,30,600,76,0,9,9,3,0,5,57,18,0,0,0,0,0,0,0,0,0,0,0,45,43,1,173.254954720841,0.961363456248625
"1231",27,"C",0,0,68,172,0,0,0,0,0,1,2,0,0,0,1,12,65,20,"J",1,57,"B",12,90,215,33,11,0,1,0,1,85,32,690,72,0,6,8,2,0,1,60,16,5,0,0,0,0,0,0,0,0,0,2,48,42,1,824.6694527823,0.954376907117667
"1232",24,"C",20,10,65,136,0,0,0,0,0,0,4,0,0,0,0,12,35,5,"J",1,37,"E",12,52,160,28,9,0,0,0,0,77,36,400,69,1,8,8,3,0,5,65,19,0,0,0,0,0,0,0,0,0,0,0,46,39,1,3352.47918252736,0.652960030323543
"1233",29,"C",20,10,62,132,0,0,0,0,0,1,0,0,0,0,0,12,25,15,"H",1,47,"E",14,70,155,43,12,0,1,0,0,80,39,420,67,0,8,9,2,0,6,66,20,0,0,0,0,0,0,0,0,0,0,0,47,39,0,3851.70417492853,0.357523292879254
"1234",20,"C",15,7,62,125,0,0,0,0,0,2,0,0,0,0,1,12,35,5,"J",1,33,"E",12,64,145,23,9,0,0,0,0,76,30,550,69,1,6,9,2,0,3,50,15,0,0,0,0,0,0,0,0,0,0,0,49,40,1,2535.41878239907,0.945767386522449
"1235",21,"C",15,6,62,122,0,0,0,0,0,1,0,0,0,0,0,12,55,8,"J",1,53,"E",12,50,147,24,10,0,0,0,0,79,35,730,88,0,5,9,2,0,5,54,15,1,0,0,1,0,0,0,0,0,0,0,48,41,1,1652.50445079286,0.997236135859451
"1236",24,"C",15,10,63,135,1,0,0,0,0,1,0,0,0,0,0,12,95,10,"J",1,60,"E",12,66,153,27,10,0,0,0,0,81,35,580,74,1,5,9,2,0,2,62,20,0,0,0,1,0,0,0,0,0,0,0,48,41,1,1652.49588987676,0.997190384808053
"1237",23,"C",40,10,67,155,0,0,0,0,0,1,1,0,0,0,0,11,35,8,"J",1,67,"E",9,98,166,30,12,1,0,0,0,82,32,570,50,1,6,9,3,0,5,61,16,0,0,0,0,0,0,0,0,0,0,0,46,50,0,-2177.52647155469,0.576656904084244
"1238",21,"C",0,0,63,115,0,1,0,0,0,0,0,0,0,0,0,12,55,10,"C",1,87,"E",12,72,143,24,17,0,0,0,0,82,31,420,69,0,2,9,3,0,3,51,15,1,0,0,0,0,0,0,0,0,0,1,44,42,1,824.097428103898,0.918790170005686
"1239",17,"C",0,0,64,123,0,0,0,0,0,1,0,0,0,0,0,11,35,6,"H",1,37,"B",13,70,137,18,11,0,0,0,0,78,27,270,43,1,2,9,3,0,4,59,16,0,0,0,1,0,0,0,0,0,0,0,47,34,0,6103.57642976888,0.114471224696072
"1240",18,"C",0,0,63,118,0,0,0,0,0,1,0,0,0,0,0,12,75,15,"H",1,63,"B",12,70,135,20,12,0,0,0,0,84,34,220,60,0,6,8,5,0,4,50,15,0,0,0,0,0,0,0,0,0,0,0,45,32,0,6483.81446064055,0.243343450351755
"1241",17,"C",3,1,65,140,0,0,2,0,0,0,0,2,0,0,0,8,35,10,"J",1,37,"E",13,70,182,25,8,0,0,0,0,76,28,550,60,1,9,9,2,0,4,55,15,0,0,0,0,0,0,0,0,0,0,0,44,40,1,2535.0189919938,0.781465323721797
"1242",38,"C",0.5,4,67,205,0,2,0,2,0,1,1,0,0,0,0,12,45,25,"J",1,40,"E",13,80,212,50,8,0,0,0,0,83,36,500,85,0,8,9,3,0,3,54,15,0,0,0,0,0,0,0,0,0,0,0,45,40,0,3034.81987087932,0.380028507663657
"1243",32,"C",2,14,60,120,0,0,0,0,0,1,1,0,1,0,0,5,65,10,"F",1,60,"E",14,68,150,33,5,0,0,0,0,80,28,490,80,0,8,9,0,2,9,71,22,0,0,0,0,0,0,0,0,0,0,0,46,41,1,1652.58890375825,0.964134731338405
"1244",31,"C",0,0,63,117,0,0,0,0,0,0,2,0,0,0,1,12,105,10,"J",1,90,"E",13,70,134,37,16,0,0,0,0,87,40,420,48,0,8,9,0,2,9,66,22,0,0,0,0,0,0,0,0,0,0,0,44,39,1,3352.98250754164,0.953249134504915
"1245",33,"C",0,0,63,116,0,0,0,0,0,0,2,0,2,1,0,12,75,15,"J",1,93,"E",14,60,130,38,18,0,1,0,0,82,39,500,55,0,1,9,0,2,4,56,18,0,0,0,2,0,0,0,0,0,0,0,47,42,1,824.204183840098,0.969133437419152
"1246",19,"C",30,5,62,118,0,0,0,0,0,0,0,0,0,0,0,9,55,10,"J",1,73,"E",12,70,141,21,12,0,0,0,0,81,32,430,49,0,5,9,2,0,1,56,17,0,0,0,0,0,0,0,0,0,0,0,45,41,0,2152.88508513048,0.305813930382116
"1247",20,"C",20,6,62,113,0,0,0,0,0,0,0,0,0,0,0,10,45,10,"J",1,60,"E",12,80,138,22,12,0,0,0,0,85,41,395,47,0,8,10,2,0,6,72,21,0,0,0,0,0,0,0,0,0,0,0,45,41,0,2152.19347936135,0.43227179908296
"1248",24,"C",10,6,67,157,0,0,0,0,0,0,2,0,1,0,0,12,75,7,"I",1,60,"B",11,88,177,26,10,0,1,0,0,80,37,360,96,1,3,6,3,0,3,58,18,5,0,0,0,1,0,0,0,0,0,0,46,38,1,4002.87950121146,0.72290529977067
"1249",23,"C",10,8,61,115,0,0,0,0,0,0,0,0,0,0,0,12,45,13,"J",1,63,"E",15,70,139,24,12,0,0,0,0,80,39,580,80,1,5,7,4,0,3,58,18,0,0,0,0,0,0,0,0,0,0,0,47,41,1,1652.04747484063,0.995231751314615
"1250",26,"C",20,11,61,115,0,0,0,0,0,0,0,1,0,0,0,12,45,17,"J",1,63,"E",14,70,130,27,12,0,0,0,0,78,37,560,84,1,9,9,2,0,0,65,18,0,0,0,0,0,0,0,0,0,0,0,46,41,1,1653.10785332389,0.987875816139157
"1251",39,"C",0,18,59,115,0,0,0,0,0,2,0,0,1,0,1,14,85,8,"J",1,80,"B",10,84,142,41,12,0,1,0,0,76,29,385,78,1,8,9,0,3,3,51,16,0,0,0,0,0,0,0,0,0,0,0,46,39,1,3352.5618280389,0.888726758250787
"1252",22,"C",15,5,67,125,0,2,0,0,0,0,0,0,0,0,0,11,35,13,"J",1,43,"B",14,84,150,24,10,0,1,0,0,82,37,600,82,0,9,9,0,2,9,67,18,0,0,0,0,0,0,0,0,0,0,0,46,40,1,2535.38867586715,0.996592615187051
"1253",21,"C",0,3,64,125,0,0,0,0,0,1,0,0,1,0,0,13,25,10,"P",1,43,"E",12,84,127,21,14,0,0,0,0,81,29,350,66,1,9,9,2,0,10,49,14,0,0,0,0,0,0,0,0,0,0,0,45,39,1,3352.00397688846,0.324680150808975
"1254",27,"C",20,10,66,153,0,0,0,1,0,0,0,0,0,0,0,10,55,4,"J",1,47,"E",13,80,175,37,10,0,0,0,0,77,29,520,54,1,9,9,3,0,5,56,17,0,0,0,0,0,0,0,0,0,0,0,47,38,1,4003.82991015491,0.358944304535558
"1255",31,"C",20,13,65,142,0,0,0,3,0,0,0,0,0,0,0,10,65,13,"J",1,50,"E",13,72,160,41,10,0,0,0,0,79,31,390,60,0,9,9,3,0,9,62,19,0,0,0,0,0,0,0,0,0,0,0,45,38,1,4004.15304643786,0.41554951933201
"1256",22,"C",0,0,61,165,0,0,0,0,0,1,0,0,0,0,0,3,65,10,"F",1,33,"E",12,72,188,30,4,0,0,0,0,87,37,320,98,1,9,9,3,0,5,70,20,0,0,0,0,0,0,0,0,0,0,0,45,42,1,824.042211563075,0.521586155277743
"1257",31,"C",20,10,63,150,0,0,0,0,0,1,0,0,0,0,0,14,75,12,"J",1,73,"E",11,50,169,32,12,1,0,0,0,77,27,390,77,0,8,9,0,2,11,60,18,0,0,0,0,0,0,0,0,0,0,0,46,39,1,3352.22807779727,0.571001092497889
"1258",32,"C",20,18,66,149,0,0,0,0,0,1,1,0,0,0,0,12,45,12,"J",1,67,"E",11,50,173,32,12,0,0,0,0,81,28,540,73,0,9,9,2,0,2,46,14,0,0,0,0,0,0,0,0,0,0,0,45,39,1,3352.44132751741,0.683845515722702
"1259",30,"C",0,0,61,138,0,0,0,1,0,0,2,0,0,0,0,9,45,14,"J",1,60,"E",12,80,155,36,12,1,4,0,0,77,28,550,65,0,9,9,3,0,6,50,15,0,0,0,0,0,0,2,0,0,0,1,44,40,1,2534.91617614154,0.852171405047214
"1260",20,"C",0,0,62,107,0,0,0,0,0,0,0,0,0,0,1,14,65,7,"J",1,87,"E",13,80,125,23,16,0,0,0,0,79,31,410,48,1,8,9,0,3,8,60,18,0,0,0,0,0,0,0,0,0,0,0,47,40,1,2535.58343805272,0.837667108114524
"1261",31,"C",0,0,60,144,0,0,0,0,0,0,0,0,0,0,0,7,35,6,"F",1,33,"E",15,70,164,29,9,0,1,0,0,86,32,500,55,1,9,9,0,2,10,54,16,0,0,0,0,0,0,0,0,0,0,0,46,40,1,2535.52735001194,0.463666162996795
"1262",35,"C",0,0,62,142,0,0,0,0,0,0,2,1,0,0,0,10,25,8,"F",1,47,"E",15,78,169,34,12,0,1,0,0,91,37,645,52,0,3,7,2,0,8,49,15,0,0,0,1,0,0,0,0,0,0,0,46,42,1,824.795189901429,0.803788423652103
"1263",17,"C",2,3,64,128,0,0,0,0,0,0,1,0,1,0,0,10,25,7,"J",1,30,"E",13,70,152,18,9,0,0,0,0,75,22,400,38,1,9,9,2,0,16,44,13,0,0,0,3,0,0,2,0,0,0,3,46,35,0,5757.82644500434,0.0285982604506092
"1264",18,"C",6,4,65,130,0,1,2,0,0,0,1,0,1,0,0,10,35,10,"J",1,43,"E",11,50,157,19,10,0,0,0,0,75,25,390,44,1,9,9,3,0,8,61,19,0,0,0,0,0,0,0,0,0,0,0,46,39,0,3850.88309269988,0.21575889289959
"1265",35,"C",20,12,63,115,0,0,0,0,0,0,1,0,0,0,1,12,75,10,"J",1,73,"E",13,80,126,39,10,0,0,0,0,75,33,420,40,0,9,9,2,0,5,48,14,0,0,0,0,0,0,0,0,0,0,0,45,38,1,4003.59480957931,0.368908765841288
"1266",33,"C",0,10,63,122,0,0,0,0,0,0,0,0,0,0,0,12,0,15,"J",1,17,"E",15,66,147,37,11,0,0,0,0,81,30,350,63,1,8,10,3,0,7,64,19,0,0,0,0,0,0,0,0,0,0,0,47,42,0,1323.59471219868,0.224200898823659
"1267",24,"C",10,4,64,128,0,2,0,0,0,0,0,0,0,0,1,12,95,17,"I",1,80,"B",13,84,158,32,12,0,0,0,0,91,39,420,64,1,5,9,2,0,9,66,14,0,0,0,0,0,0,0,0,0,0,0,47,41,1,1651.71072010971,0.935067987330432
"1268",28,"C",10,8,64,145,0,1,0,0,0,1,0,0,0,0,0,13,95,10,"I",1,63,"B",13,80,159,37,12,0,0,0,0,81,36,465,58,0,5,6,3,0,10,69,23,0,0,0,0,0,0,0,0,0,0,0,45,39,1,3351.70639354736,0.949272934680592
"1269",23,"C",10,7,62,110,0,0,1,1,0,1,0,0,0,0,0,12,35,15,"J",1,73,"E",14,74,126,25,16,0,0,0,0,79,27,330,50,1,8,9,2,0,5,54,15,0,0,0,0,0,0,0,0,0,0,0,48,39,0,3851.45390522601,0.211189014909606
"1270",24,"C",20,8,62,113,0,0,0,0,0,1,0,0,0,0,0,12,45,10,"J",1,77,"E",13,70,125,26,12,0,0,0,0,79,27,350,53,1,9,9,2,0,7,55,16,0,0,0,0,0,0,0,0,0,0,0,47,39,0,3850.48648265421,0.329753904598814
"1271",25,"C",10,7,62,115,0,0,0,0,0,0,0,0,0,0,0,12,55,13,"J",1,87,"E",13,70,138,27,16,0,0,0,0,77,23,330,47,0,9,9,5,0,5,40,14,0,0,0,0,0,0,0,1,0,0,2,45,35,0,5757.84634235357,0.158215236983352
"1272",25,"C",10,7,62,115,0,0,0,0,0,0,0,0,0,0,0,12,55,13,"J",1,87,"E",13,70,138,27,16,0,0,0,0,75,27,375,58,1,3,9,4,0,4,50,15,0,0,0,2,0,0,0,0,0,0,2,45,35,0,5757.14716877035,0.541262566728719
